invoice_id,invoice_date,due_date,actual_payment_date,customer_name,city,risk_category,product_category,payment_terms_days,invoice_amount,paid_amount,outstanding,days_overdue,aging_bucket,status,credit_limit,credit_utilization,outstanding_ratio,is_high_risk
INV-02801,2022-04-24,2022-06-08,2022-06-11,ActiveLife Co,Bangalore,Medium Risk,Creatine,45,27302.32,27302.32,0.0,0,Current,Paid,100000,0.273,0.0,0
INV-04366,2022-04-24,2022-06-08,2022-06-10,SwiftNutrition,Jaipur,Low Risk,Creatine,45,42557.12,42557.12,0.0,0,Current,Paid,175000,0.2432,0.0,0
INV-05219,2022-04-24,2022-05-24,2022-05-24,FitZone Wholesale,Indore,Medium Risk,Soy Isolate,30,12281.28,12281.28,0.0,0,Current,Paid,125000,0.0982,0.0,0
INV-01847,2022-04-24,2022-06-08,2022-06-11,GymPro Supplements,Pune,Medium Risk,BCAA,45,7395.43,7395.43,0.0,0,Current,Paid,75000,0.0986,0.0,0
INV-02107,2022-04-24,2022-06-08,2022-07-22,Apex Nutrition,Hyderabad,Low Risk,Creatine,45,20662.17,0.0,20662.17,44,31-60 days,Overdue,160000,0.1291,1.0,0
INV-01409,2022-04-25,2022-06-09,2022-08-09,NutriMax Wholesale,Bangalore,Medium Risk,Soy Isolate,45,20716.05,10908.59,9807.46,61,61-90 days,Partially Paid,140000,0.148,0.4734,1
INV-01130,2022-04-25,2022-05-25,2022-05-27,Protein World Ltd,Mumbai,High Risk,BCAA,30,25064.46,25064.46,0.0,0,Current,Paid,95000,0.2638,0.0,0
INV-03938,2022-04-25,2022-06-09,2022-08-22,PeakPerform Co,Mumbai,Medium Risk,Soy Isolate,45,9678.82,3197.61,6481.21,74,61-90 days,Partially Paid,90000,0.1075,0.6696,1
INV-04002,2022-04-26,2022-05-26,2022-05-30,PeakPerform Co,Mumbai,Medium Risk,Whey Protein,30,4332.27,4332.27,0.0,0,Current,Paid,90000,0.0481,0.0,0
INV-01833,2022-04-26,2022-06-10,2022-06-14,GymPro Supplements,Pune,Medium Risk,Soy Isolate,45,6854.85,6854.85,0.0,0,Current,Paid,75000,0.0914,0.0,0
INV-02811,2022-04-26,2022-06-10,2022-06-10,ActiveLife Co,Bangalore,Medium Risk,BCAA,45,26523.1,26523.1,0.0,0,Current,Paid,100000,0.2652,0.0,0
INV-01817,2022-04-26,2022-05-26,2022-05-26,GymPro Supplements,Pune,Medium Risk,Plant Protein,30,16613.4,16613.4,0.0,0,Current,Paid,75000,0.2215,0.0,0
INV-01795,2022-04-26,2022-06-10,2022-06-10,GymPro Supplements,Pune,Medium Risk,Creatine,45,7192.2,7192.2,0.0,0,Current,Paid,75000,0.0959,0.0,0
INV-03338,2022-04-26,2022-05-26,2022-05-29,FuelUp Nutrition,Mumbai,Medium Risk,Plant Protein,30,19786.59,19786.59,0.0,0,Current,Paid,85000,0.2328,0.0,0
INV-03659,2022-04-26,2022-05-26,2022-05-26,BodyBuild Dist,Delhi,High Risk,Plant Protein,30,27852.91,27852.91,0.0,0,Current,Paid,165000,0.1688,0.0,0
INV-02229,2022-04-26,2022-05-26,2022-08-13,SportsFuel India,Mumbai,High Risk,Soy Isolate,30,7997.55,0.0,7997.55,79,61-90 days,Overdue,80000,0.1,0.9999,1
INV-05811,2022-04-27,2022-06-11,2022-06-13,SupremeNutrition,Coimbatore,Medium Risk,Creatine,45,7790.31,7790.31,0.0,0,Current,Paid,115000,0.0677,0.0,0
INV-03393,2022-04-27,2022-05-27,2022-08-17,FuelUp Nutrition,Mumbai,Medium Risk,Soy Isolate,30,21208.95,0.0,21208.95,82,61-90 days,Overdue,85000,0.2495,1.0,1
INV-04027,2022-04-27,2022-05-27,2022-05-27,PeakPerform Co,Mumbai,Medium Risk,Casein Blend,30,10468.24,10468.24,0.0,0,Current,Paid,90000,0.1163,0.0,0
INV-04937,2022-04-27,2022-06-11,2022-06-11,NutriCare Plus,Nagpur,Low Risk,BCAA,45,32342.73,32342.73,0.0,0,Current,Paid,155000,0.2087,0.0,0
INV-03831,2022-04-27,2022-06-11,2022-06-11,NutriGo Stores,Hyderabad,Low Risk,Creatine,45,32166.34,32166.34,0.0,0,Current,Paid,145000,0.2218,0.0,0
INV-03801,2022-04-27,2022-06-11,2022-06-11,NutriGo Stores,Hyderabad,Low Risk,Collagen,45,19278.86,19278.86,0.0,0,Current,Paid,145000,0.133,0.0,0
INV-04740,2022-04-27,2022-05-27,2022-05-28,ProZone India,Lucknow,High Risk,Plant Protein,30,12720.74,12720.74,0.0,0,Current,Paid,60000,0.212,0.0,0
INV-04689,2022-04-27,2022-05-27,2022-05-30,ProZone India,Lucknow,High Risk,Casein Blend,30,4579.48,4579.48,0.0,0,Current,Paid,60000,0.0763,0.0,0
INV-02745,2022-04-27,2022-06-11,2022-08-03,ActiveLife Co,Bangalore,Medium Risk,Casein Blend,45,19602.13,0.0,19602.13,53,31-60 days,Overdue,100000,0.196,0.9999,0
INV-03139,2022-04-28,2022-06-27,2022-06-27,ProHealth Wholesale,Pune,Low Risk,BCAA,60,13174.02,13174.02,0.0,0,Current,Paid,130000,0.1013,0.0,0
INV-03400,2022-04-28,2022-05-28,2022-05-31,FuelUp Nutrition,Mumbai,Medium Risk,Creatine,30,5029.19,5029.19,0.0,0,Current,Paid,85000,0.0592,0.0,0
INV-01182,2022-04-28,2022-05-28,2022-08-19,Protein World Ltd,Mumbai,High Risk,Mass Gainer,30,12450.06,0.0,12450.06,83,61-90 days,Overdue,95000,0.1311,0.9999,1
INV-04438,2022-04-28,2022-05-28,2022-05-30,SwiftNutrition,Jaipur,Low Risk,Mass Gainer,30,17042.93,17042.93,0.0,0,Current,Paid,175000,0.0974,0.0,0
INV-01503,2022-04-28,2022-06-12,2022-08-01,NutriMax Wholesale,Bangalore,Medium Risk,BCAA,45,40286.32,0.0,40286.32,50,31-60 days,Overdue,140000,0.2878,1.0,0
INV-01107,2022-04-29,2022-05-29,2022-07-18,Protein World Ltd,Mumbai,High Risk,Whey Protein,30,28024.25,17217.51,10806.74,50,31-60 days,Partially Paid,95000,0.295,0.3856,0
INV-04384,2022-04-29,2022-05-29,2022-05-29,SwiftNutrition,Jaipur,Low Risk,Mass Gainer,30,10800.88,10800.88,0.0,0,Current,Paid,175000,0.0617,0.0,0
INV-02222,2022-04-29,2022-05-14,2022-06-15,SportsFuel India,Mumbai,High Risk,Plant Protein,15,25510.69,12041.56,13469.13,32,31-60 days,Partially Paid,80000,0.3189,0.528,0
INV-02413,2022-04-29,2022-06-13,2022-06-14,PowerFit Stores,Delhi,Medium Risk,Whey Protein,45,15848.74,15848.74,0.0,0,Current,Paid,195000,0.0813,0.0,0
INV-02144,2022-04-29,2022-06-28,2022-07-02,Apex Nutrition,Hyderabad,Low Risk,BCAA,60,15967.82,15967.82,0.0,0,Current,Paid,160000,0.0998,0.0,0
INV-01807,2022-04-29,2022-05-29,2022-06-02,GymPro Supplements,Pune,Medium Risk,Creatine,30,9949.21,9949.21,0.0,0,Current,Paid,75000,0.1327,0.0,0
INV-02130,2022-04-29,2022-06-28,2022-06-28,Apex Nutrition,Hyderabad,Low Risk,Mass Gainer,60,8564.93,8564.93,0.0,0,Current,Paid,160000,0.0535,0.0,0
INV-03568,2022-04-29,2022-05-29,2022-09-18,BodyBuild Dist,Delhi,High Risk,Casein Blend,30,18280.72,10672.43,7608.29,112,90+ days,Partially Paid,165000,0.1108,0.4162,1
INV-04573,2022-04-30,2022-06-14,2022-08-19,EliteSports Dist,Surat,Medium Risk,Casein Blend,45,24193.65,0.0,24193.65,66,61-90 days,Overdue,110000,0.2199,1.0,1
INV-03345,2022-04-30,2022-06-14,2022-06-14,FuelUp Nutrition,Mumbai,Medium Risk,Mass Gainer,45,4505.48,4505.48,0.0,0,Current,Paid,85000,0.053,0.0,0
INV-02333,2022-04-30,2022-06-14,2022-07-31,PowerFit Stores,Delhi,Medium Risk,Soy Isolate,45,35764.48,21930.31,13834.17,47,31-60 days,Partially Paid,195000,0.1834,0.3868,0
INV-01588,2022-05-01,2022-05-16,2022-08-14,HealthHub Retail,Chennai,High Risk,Casein Blend,15,63646.63,26386.46,37260.17,90,61-90 days,Partially Paid,210000,0.3031,0.5854,1
INV-01317,2022-05-01,2022-05-16,2022-05-16,FitLife Distributors,Delhi,High Risk,Mass Gainer,15,31673.72,31673.72,0.0,0,Current,Paid,180000,0.176,0.0,0
INV-01113,2022-05-02,2022-06-01,2022-09-16,Protein World Ltd,Mumbai,High Risk,Mass Gainer,30,13847.51,0.0,13847.51,107,90+ days,Overdue,95000,0.1458,0.9999,1
INV-02391,2022-05-02,2022-06-16,2022-06-16,PowerFit Stores,Delhi,Medium Risk,Casein Blend,45,30117.26,30117.26,0.0,0,Current,Paid,195000,0.1544,0.0,0
INV-03954,2022-05-02,2022-06-01,2022-06-02,PeakPerform Co,Mumbai,Medium Risk,Whey Protein,30,9217.56,9217.56,0.0,0,Current,Paid,90000,0.1024,0.0,0
INV-04133,2022-05-02,2022-06-01,2022-09-08,IronBody Retail,Kolkata,High Risk,Plant Protein,30,7117.22,0.0,7117.22,99,90+ days,Overdue,70000,0.1017,0.9999,1
INV-02510,2022-05-02,2022-06-16,2022-07-19,PowerFit Stores,Delhi,Medium Risk,Soy Isolate,45,55366.81,19750.65,35616.16,33,31-60 days,Partially Paid,195000,0.2839,0.6433,0
INV-03998,2022-05-02,2022-06-01,2022-06-01,PeakPerform Co,Mumbai,Medium Risk,BCAA,30,6133.4,6133.4,0.0,0,Current,Paid,90000,0.0681,0.0,0
INV-01971,2022-05-03,2022-07-02,2022-07-03,Apex Nutrition,Hyderabad,Low Risk,Soy Isolate,60,44145.55,44145.55,0.0,0,Current,Paid,160000,0.2759,0.0,0
INV-03951,2022-05-03,2022-06-17,2022-06-20,PeakPerform Co,Mumbai,Medium Risk,Whey Protein,45,13587.85,13587.85,0.0,0,Current,Paid,90000,0.151,0.0,0
INV-04169,2022-05-03,2022-06-02,2022-08-10,IronBody Retail,Kolkata,High Risk,Creatine,30,11808.47,0.0,11808.47,69,61-90 days,Overdue,70000,0.1687,0.9999,1
INV-04428,2022-05-03,2022-07-02,2022-07-02,SwiftNutrition,Jaipur,Low Risk,Soy Isolate,60,35281.68,35281.68,0.0,0,Current,Paid,175000,0.2016,0.0,0
INV-03739,2022-05-03,2022-06-17,2022-06-17,NutriGo Stores,Hyderabad,Low Risk,Collagen,45,38026.56,38026.56,0.0,0,Current,Paid,145000,0.2623,0.0,0
INV-02800,2022-05-04,2022-06-18,2022-06-19,ActiveLife Co,Bangalore,Medium Risk,Whey Protein,45,14266.68,14266.68,0.0,0,Current,Paid,100000,0.1427,0.0,0
INV-03183,2022-05-04,2022-06-03,2022-06-07,ProHealth Wholesale,Pune,Low Risk,Soy Isolate,30,19503.18,19503.18,0.0,0,Current,Paid,130000,0.15,0.0,0
INV-02885,2022-05-04,2022-05-19,2022-06-05,MuscleZone Retail,Chennai,High Risk,Casein Blend,15,17443.56,0.0,17443.56,17,1-30 days,Overdue,55000,0.3171,0.9999,0
INV-04298,2022-05-04,2022-06-03,2022-06-03,SwiftNutrition,Jaipur,Low Risk,Casein Blend,30,23993.31,23993.31,0.0,0,Current,Paid,175000,0.1371,0.0,0
INV-03872,2022-05-05,2022-06-19,2022-06-19,NutriGo Stores,Hyderabad,Low Risk,Soy Isolate,45,20716.08,20716.08,0.0,0,Current,Paid,145000,0.1429,0.0,0
INV-03360,2022-05-05,2022-06-04,2022-06-26,FuelUp Nutrition,Mumbai,Medium Risk,Whey Protein,30,26432.55,0.0,26432.55,22,1-30 days,Overdue,85000,0.311,1.0,0
INV-01598,2022-05-05,2022-06-04,2022-06-08,HealthHub Retail,Chennai,High Risk,Plant Protein,30,38488.4,38488.4,0.0,0,Current,Paid,210000,0.1833,0.0,0
INV-01607,2022-05-05,2022-06-04,2022-09-23,HealthHub Retail,Chennai,High Risk,Creatine,30,64943.01,0.0,64943.01,111,90+ days,Overdue,210000,0.3093,1.0,1
INV-01006,2022-05-05,2022-05-20,2022-07-23,Protein World Ltd,Mumbai,High Risk,Casein Blend,15,21423.09,13631.79,7791.3,64,61-90 days,Partially Paid,95000,0.2255,0.3637,1
INV-04890,2022-05-05,2022-06-19,2022-06-23,NutriCare Plus,Nagpur,Low Risk,BCAA,45,22055.45,22055.45,0.0,0,Current,Paid,155000,0.1423,0.0,0
INV-05308,2022-05-06,2022-06-05,2022-07-17,PowerNutrition Co,Bhopal,High Risk,Creatine,30,25863.77,6195.03,19668.74,42,31-60 days,Partially Paid,88000,0.2939,0.7604,0
INV-04905,2022-05-06,2022-06-20,2022-06-20,NutriCare Plus,Nagpur,Low Risk,BCAA,45,21596.22,21596.22,0.0,0,Current,Paid,155000,0.1393,0.0,0
INV-04005,2022-05-06,2022-06-05,2022-06-05,PeakPerform Co,Mumbai,Medium Risk,Casein Blend,30,18266.63,18266.63,0.0,0,Current,Paid,90000,0.203,0.0,0
INV-04843,2022-05-07,2022-06-06,2022-08-12,ProZone India,Lucknow,High Risk,Collagen,30,12287.71,0.0,12287.71,67,61-90 days,Overdue,60000,0.2048,0.9999,1
INV-05437,2022-05-07,2022-06-06,2022-08-31,PowerNutrition Co,Bhopal,High Risk,Mass Gainer,30,23913.67,0.0,23913.67,86,61-90 days,Overdue,88000,0.2717,1.0,1
INV-05781,2022-05-07,2022-06-06,2022-08-14,SupremeNutrition,Coimbatore,Medium Risk,Creatine,30,8752.34,3699.47,5052.87,69,61-90 days,Partially Paid,115000,0.0761,0.5773,1
INV-04271,2022-05-07,2022-06-06,2022-06-06,IronBody Retail,Kolkata,High Risk,BCAA,30,18123.85,18123.85,0.0,0,Current,Paid,70000,0.2589,0.0,0
INV-04695,2022-05-08,2022-05-23,2022-09-26,ProZone India,Lucknow,High Risk,Mass Gainer,15,13270.19,0.0,13270.19,126,90+ days,Overdue,60000,0.2212,0.9999,1
INV-05185,2022-05-08,2022-06-07,2022-06-25,FitZone Wholesale,Indore,Medium Risk,Mass Gainer,30,11157.3,2557.57,8599.73,18,1-30 days,Partially Paid,125000,0.0893,0.7707,0
INV-05505,2022-05-08,2022-06-07,2022-06-09,HealthFirst Retail,Vadodara,Low Risk,Collagen,30,27044.75,27044.75,0.0,0,Current,Paid,170000,0.1591,0.0,0
INV-04676,2022-05-08,2022-05-23,2022-09-07,ProZone India,Lucknow,High Risk,BCAA,15,15977.23,5652.71,10324.52,107,90+ days,Partially Paid,60000,0.2663,0.6462,1
INV-02405,2022-05-09,2022-06-23,2022-07-27,PowerFit Stores,Delhi,Medium Risk,Mass Gainer,45,18660.89,0.0,18660.89,34,31-60 days,Overdue,195000,0.0957,0.9999,0
INV-05243,2022-05-09,2022-06-08,2022-06-08,FitZone Wholesale,Indore,Medium Risk,Plant Protein,30,14921.39,14921.39,0.0,0,Current,Paid,125000,0.1194,0.0,0
INV-01778,2022-05-09,2022-05-24,2022-09-10,HealthHub Retail,Chennai,High Risk,BCAA,15,33741.84,17252.2,16489.64,109,90+ days,Partially Paid,210000,0.1607,0.4887,1
INV-04265,2022-05-10,2022-05-25,2022-05-28,IronBody Retail,Kolkata,High Risk,Whey Protein,15,13824.52,13824.52,0.0,0,Current,Paid,70000,0.1975,0.0,0
INV-05109,2022-05-10,2022-06-09,2022-06-12,FitZone Wholesale,Indore,Medium Risk,Casein Blend,30,9322.96,9322.96,0.0,0,Current,Paid,125000,0.0746,0.0,0
INV-01151,2022-05-10,2022-06-09,2022-10-06,Protein World Ltd,Mumbai,High Risk,Collagen,30,10902.95,0.0,10902.95,119,90+ days,Overdue,95000,0.1148,0.9999,1
INV-03006,2022-05-10,2022-06-09,2022-06-10,MuscleZone Retail,Chennai,High Risk,Casein Blend,30,8811.88,8811.88,0.0,0,Current,Paid,55000,0.1602,0.0,0
INV-01484,2022-05-10,2022-06-09,2022-06-09,NutriMax Wholesale,Bangalore,Medium Risk,Mass Gainer,30,24784.19,24784.19,0.0,0,Current,Paid,140000,0.177,0.0,0
INV-04103,2022-05-11,2022-06-10,2022-09-19,IronBody Retail,Kolkata,High Risk,Casein Blend,30,11747.15,0.0,11747.15,101,90+ days,Overdue,70000,0.1678,0.9999,1
INV-03549,2022-05-11,2022-06-10,2022-06-11,BodyBuild Dist,Delhi,High Risk,Collagen,30,12642.92,12642.92,0.0,0,Current,Paid,165000,0.0766,0.0,0
INV-05298,2022-05-11,2022-05-26,2022-09-04,PowerNutrition Co,Bhopal,High Risk,BCAA,15,4113.27,0.0,4113.27,101,90+ days,Overdue,88000,0.0467,0.9998,1
INV-05744,2022-05-11,2022-06-10,2022-06-10,SupremeNutrition,Coimbatore,Medium Risk,Collagen,30,31355.72,31355.72,0.0,0,Current,Paid,115000,0.2727,0.0,0
INV-03690,2022-05-11,2022-07-10,2022-07-13,NutriGo Stores,Hyderabad,Low Risk,Creatine,60,20435.76,20435.76,0.0,0,Current,Paid,145000,0.1409,0.0,0
INV-04557,2022-05-12,2022-06-11,2022-09-10,EliteSports Dist,Surat,Medium Risk,Mass Gainer,30,21578.38,10327.45,11250.93,91,90+ days,Partially Paid,110000,0.1962,0.5214,1
INV-03771,2022-05-12,2022-07-11,2022-07-12,NutriGo Stores,Hyderabad,Low Risk,BCAA,60,16202.41,16202.41,0.0,0,Current,Paid,145000,0.1117,0.0,0
INV-03175,2022-05-12,2022-06-26,2022-06-26,ProHealth Wholesale,Pune,Low Risk,Whey Protein,45,18533.43,18533.43,0.0,0,Current,Paid,130000,0.1426,0.0,0
INV-04339,2022-05-12,2022-06-26,2022-06-27,SwiftNutrition,Jaipur,Low Risk,BCAA,45,36519.33,36519.33,0.0,0,Current,Paid,175000,0.2087,0.0,0
INV-04553,2022-05-12,2022-06-11,2022-06-11,EliteSports Dist,Surat,Medium Risk,Mass Gainer,30,33666.92,33666.92,0.0,0,Current,Paid,110000,0.3061,0.0,0
INV-01935,2022-05-12,2022-06-11,2022-06-11,GymPro Supplements,Pune,Medium Risk,Whey Protein,30,23849.47,23849.47,0.0,0,Current,Paid,75000,0.318,0.0,0
INV-05114,2022-05-12,2022-06-26,2022-06-26,FitZone Wholesale,Indore,Medium Risk,Soy Isolate,45,13194.73,13194.73,0.0,0,Current,Paid,125000,0.1056,0.0,0
INV-01575,2022-05-13,2022-05-28,2022-08-24,HealthHub Retail,Chennai,High Risk,Mass Gainer,15,65052.62,0.0,65052.62,88,61-90 days,Overdue,210000,0.3098,1.0,1
INV-03037,2022-05-13,2022-06-12,2022-06-12,MuscleZone Retail,Chennai,High Risk,Mass Gainer,30,4234.32,4234.32,0.0,0,Current,Paid,55000,0.077,0.0,0
INV-03691,2022-05-13,2022-06-27,2022-08-05,NutriGo Stores,Hyderabad,Low Risk,Creatine,45,11358.78,0.0,11358.78,39,31-60 days,Overdue,145000,0.0783,0.9999,0
INV-02639,2022-05-14,2022-06-28,2022-06-29,VitaWell Distributors,Ahmedabad,Low Risk,Collagen,45,27847.24,27847.24,0.0,0,Current,Paid,190000,0.1466,0.0,0
INV-01498,2022-05-14,2022-06-13,2022-06-14,NutriMax Wholesale,Bangalore,Medium Risk,Soy Isolate,30,14909.16,14909.16,0.0,0,Current,Paid,140000,0.1065,0.0,0
INV-05146,2022-05-14,2022-06-13,2022-06-13,FitZone Wholesale,Indore,Medium Risk,Plant Protein,30,23072.4,23072.4,0.0,0,Current,Paid,125000,0.1846,0.0,0
INV-03800,2022-05-14,2022-06-13,2022-06-13,NutriGo Stores,Hyderabad,Low Risk,Creatine,30,36084.23,36084.23,0.0,0,Current,Paid,145000,0.2489,0.0,0
INV-05617,2022-05-14,2022-06-13,2022-06-15,HealthFirst Retail,Vadodara,Low Risk,Plant Protein,30,8533.2,8533.2,0.0,0,Current,Paid,170000,0.0502,0.0,0
INV-02620,2022-05-14,2022-06-28,2022-06-29,VitaWell Distributors,Ahmedabad,Low Risk,Collagen,45,57218.68,57218.68,0.0,0,Current,Paid,190000,0.3011,0.0,0
INV-05326,2022-05-15,2022-06-14,2022-06-17,PowerNutrition Co,Bhopal,High Risk,Plant Protein,30,18071.8,18071.8,0.0,0,Current,Paid,88000,0.2054,0.0,0
INV-02617,2022-05-16,2022-06-30,2022-07-03,VitaWell Distributors,Ahmedabad,Low Risk,Creatine,45,45790.57,45790.57,0.0,0,Current,Paid,190000,0.241,0.0,0
INV-02436,2022-05-16,2022-06-30,2022-07-01,PowerFit Stores,Delhi,Medium Risk,Collagen,45,9539.38,9539.38,0.0,0,Current,Paid,195000,0.0489,0.0,0
INV-02506,2022-05-16,2022-06-15,2022-06-15,PowerFit Stores,Delhi,Medium Risk,BCAA,30,17831.57,17831.57,0.0,0,Current,Paid,195000,0.0914,0.0,0
INV-05240,2022-05-16,2022-06-30,2022-07-26,FitZone Wholesale,Indore,Medium Risk,Whey Protein,45,6238.27,0.0,6238.27,26,1-30 days,Overdue,125000,0.0499,0.9998,0
INV-01410,2022-05-16,2022-06-30,2022-06-30,NutriMax Wholesale,Bangalore,Medium Risk,Whey Protein,45,43898.67,43898.67,0.0,0,Current,Paid,140000,0.3136,0.0,0
INV-02393,2022-05-17,2022-07-01,2022-10-02,PowerFit Stores,Delhi,Medium Risk,Soy Isolate,45,34188.81,0.0,34188.81,93,90+ days,Overdue,195000,0.1753,1.0,1
INV-02672,2022-05-17,2022-07-01,2022-07-01,VitaWell Distributors,Ahmedabad,Low Risk,Mass Gainer,45,31201.95,31201.95,0.0,0,Current,Paid,190000,0.1642,0.0,0
INV-04712,2022-05-17,2022-06-16,2022-09-30,ProZone India,Lucknow,High Risk,Collagen,30,5152.24,2228.1,2924.14,106,90+ days,Partially Paid,60000,0.0859,0.5674,1
INV-05540,2022-05-17,2022-07-01,2022-07-01,HealthFirst Retail,Vadodara,Low Risk,Whey Protein,45,9497.76,9497.76,0.0,0,Current,Paid,170000,0.0559,0.0,0
INV-02981,2022-05-17,2022-06-01,2022-08-07,MuscleZone Retail,Chennai,High Risk,Soy Isolate,15,12314.84,0.0,12314.84,67,61-90 days,Overdue,55000,0.2239,0.9999,1
INV-04166,2022-05-17,2022-06-01,2022-09-06,IronBody Retail,Kolkata,High Risk,Creatine,15,11937.44,0.0,11937.44,97,90+ days,Overdue,70000,0.1705,0.9999,1
INV-01256,2022-05-17,2022-06-16,2022-06-16,FitLife Distributors,Delhi,High Risk,Plant Protein,30,49526.04,49526.04,0.0,0,Current,Paid,180000,0.2751,0.0,0
INV-03328,2022-05-17,2022-07-01,2022-11-05,FuelUp Nutrition,Mumbai,Medium Risk,Casein Blend,45,25933.82,0.0,25933.82,127,90+ days,Overdue,85000,0.3051,1.0,1
INV-05267,2022-05-18,2022-06-17,2022-09-13,PowerNutrition Co,Bhopal,High Risk,Whey Protein,30,10330.54,0.0,10330.54,88,61-90 days,Overdue,88000,0.1174,0.9999,1
INV-02741,2022-05-18,2022-07-02,2022-07-02,ActiveLife Co,Bangalore,Medium Risk,Plant Protein,45,6035.1,6035.1,0.0,0,Current,Paid,100000,0.0604,0.0,0
INV-04476,2022-05-18,2022-06-17,2022-08-21,EliteSports Dist,Surat,Medium Risk,Collagen,30,24634.54,0.0,24634.54,65,61-90 days,Overdue,110000,0.2239,1.0,1
INV-01539,2022-05-18,2022-06-17,2022-06-20,NutriMax Wholesale,Bangalore,Medium Risk,Creatine,30,6529.34,6529.34,0.0,0,Current,Paid,140000,0.0466,0.0,0
INV-05434,2022-05-18,2022-06-17,2022-07-10,PowerNutrition Co,Bhopal,High Risk,Mass Gainer,30,19679.58,6981.46,12698.12,23,1-30 days,Partially Paid,88000,0.2236,0.6452,0
INV-01479,2022-05-19,2022-06-18,2022-06-21,NutriMax Wholesale,Bangalore,Medium Risk,Casein Blend,30,43834.63,43834.63,0.0,0,Current,Paid,140000,0.3131,0.0,0
INV-02861,2022-05-19,2022-06-18,2022-08-12,ActiveLife Co,Bangalore,Medium Risk,Mass Gainer,30,21191.86,0.0,21191.86,55,31-60 days,Overdue,100000,0.2119,1.0,0
INV-04049,2022-05-19,2022-06-18,2022-06-18,PeakPerform Co,Mumbai,Medium Risk,Collagen,30,12269.15,12269.15,0.0,0,Current,Paid,90000,0.1363,0.0,0
INV-01361,2022-05-19,2022-06-18,2022-06-18,FitLife Distributors,Delhi,High Risk,Whey Protein,30,43739.05,43739.05,0.0,0,Current,Paid,180000,0.243,0.0,0
INV-03217,2022-05-20,2022-07-04,2022-07-05,ProHealth Wholesale,Pune,Low Risk,Casein Blend,45,40281.14,40281.14,0.0,0,Current,Paid,130000,0.3099,0.0,0
INV-02624,2022-05-20,2022-07-19,2022-07-20,VitaWell Distributors,Ahmedabad,Low Risk,Creatine,60,38863.99,38863.99,0.0,0,Current,Paid,190000,0.2045,0.0,0
INV-01527,2022-05-20,2022-06-19,2022-06-20,NutriMax Wholesale,Bangalore,Medium Risk,Casein Blend,30,21796.36,21796.36,0.0,0,Current,Paid,140000,0.1557,0.0,0
INV-01804,2022-05-21,2022-06-20,2022-06-22,GymPro Supplements,Pune,Medium Risk,Casein Blend,30,11023.13,11023.13,0.0,0,Current,Paid,75000,0.147,0.0,0
INV-03070,2022-05-21,2022-06-20,2022-06-20,ProHealth Wholesale,Pune,Low Risk,Plant Protein,30,35329.0,35329.0,0.0,0,Current,Paid,130000,0.2718,0.0,0
INV-04530,2022-05-21,2022-07-05,2022-07-05,EliteSports Dist,Surat,Medium Risk,Collagen,45,12068.68,12068.68,0.0,0,Current,Paid,110000,0.1097,0.0,0
INV-04544,2022-05-21,2022-07-05,2022-07-05,EliteSports Dist,Surat,Medium Risk,Mass Gainer,45,31170.26,31170.26,0.0,0,Current,Paid,110000,0.2834,0.0,0
INV-04402,2022-05-21,2022-07-05,2022-07-05,SwiftNutrition,Jaipur,Low Risk,Plant Protein,45,53478.89,53478.89,0.0,0,Current,Paid,175000,0.3056,0.0,0
INV-03128,2022-05-21,2022-07-05,2022-07-07,ProHealth Wholesale,Pune,Low Risk,Plant Protein,45,36963.08,36963.08,0.0,0,Current,Paid,130000,0.2843,0.0,0
INV-05714,2022-05-21,2022-07-05,2022-07-07,SupremeNutrition,Coimbatore,Medium Risk,Casein Blend,45,33775.93,33775.93,0.0,0,Current,Paid,115000,0.2937,0.0,0
INV-02128,2022-05-21,2022-07-05,2022-07-05,Apex Nutrition,Hyderabad,Low Risk,Creatine,45,11139.86,11139.86,0.0,0,Current,Paid,160000,0.0696,0.0,0
INV-05768,2022-05-21,2022-07-05,2022-07-05,SupremeNutrition,Coimbatore,Medium Risk,Creatine,45,8802.26,8802.26,0.0,0,Current,Paid,115000,0.0765,0.0,0
INV-03719,2022-05-22,2022-07-06,2022-07-09,NutriGo Stores,Hyderabad,Low Risk,Collagen,45,44518.84,44518.84,0.0,0,Current,Paid,145000,0.307,0.0,0
INV-04770,2022-05-22,2022-06-21,2022-10-27,ProZone India,Lucknow,High Risk,Plant Protein,30,2986.55,0.0,2986.55,128,90+ days,Overdue,60000,0.0498,0.9997,1
INV-02507,2022-05-22,2022-06-21,2022-08-04,PowerFit Stores,Delhi,Medium Risk,Collagen,30,11896.21,0.0,11896.21,44,31-60 days,Overdue,195000,0.061,0.9999,0
INV-05303,2022-05-22,2022-06-06,2022-08-08,PowerNutrition Co,Bhopal,High Risk,Plant Protein,15,16941.32,0.0,16941.32,63,61-90 days,Overdue,88000,0.1925,0.9999,1
INV-03888,2022-05-22,2022-07-06,2022-08-04,PeakPerform Co,Mumbai,Medium Risk,Casein Blend,45,11542.5,0.0,11542.5,29,1-30 days,Overdue,90000,0.1282,0.9999,0
INV-01489,2022-05-23,2022-06-22,2022-06-26,NutriMax Wholesale,Bangalore,Medium Risk,Casein Blend,30,12767.24,12767.24,0.0,0,Current,Paid,140000,0.0912,0.0,0
